Observation,Data_Marking,Statistical_Unit_Eng,Measure_Type_Eng,Obs_Type_Value,Unit_Multiplier,Unit_Of_Measure_Eng,Geographic_Area,Time_Dim_Item_ID,Time_Type,Statistical_Population_ID,SIC07,Turnover size band,Legal status,Entity Type
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",250-499,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",500-999,Public Corporation/Nationalised Body,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",1000-4999,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",5000+,Public Corporation/Nationalised Body,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",Total,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",0-49,Central Government,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",50-99,Central Government,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",100-249,Central Government,Enterprise
10,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",250-499,Central Government,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",500-999,Central Government,Enterprise
20,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",1000-4999,Central Government,Enterprise
25,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",5000+,Central Government,Enterprise
65,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",Total,Central Government,Enterprise
20,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",0-49,Local Authority,Enterprise
10,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",50-99,Local Authority,Enterprise
30,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",100-249,Local Authority,Enterprise
20,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",250-499,Local Authority,Enterprise
20,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",500-999,Local Authority,Enterprise
20,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",1000-4999,Local Authority,Enterprise
15,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",5000+,Local Authority,Enterprise
135,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",Total,Local Authority,Enterprise
5480,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",0-49,Non-profit Body or Mutual Association,Enterprise
4630,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",50-99,Non-profit Body or Mutual Association,Enterprise
7045,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",100-249,Non-profit Body or Mutual Association,Enterprise
3250,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",250-499,Non-profit Body or Mutual Association,Enterprise
1975,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",500-999,Non-profit Body or Mutual Association,Enterprise
1375,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",1000-4999,Non-profit Body or Mutual Association,Enterprise
315,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",5000+,Non-profit Body or Mutual Association,Enterprise
24070,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",Total,Non-profit Body or Mutual Association,Enterprise
36075,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",0-49,Total,Enterprise
38685,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",50-99,Total,Enterprise
43190,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",100-249,Total,Enterprise
14535,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",250-499,Total,Enterprise
7970,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",500-999,Total,Enterprise
5835,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",1000-4999,Total,Enterprise
1305,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",5000+,Total,Enterprise
147595,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",Total,Total,Enterprise
211760,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,0-49,Company (incl. Building Society),Enterprise
360510,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,50-99,Company (incl. Building Society),Enterprise
450100,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,100-249,Company (incl. Building Society),Enterprise
176995,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,250-499,Company (incl. Building Society),Enterprise
121480,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,500-999,Company (incl. Building Society),Enterprise
130805,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,1000-4999,Company (incl. Building Society),Enterprise
45390,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,5000+,Company (incl. Building Society),Enterprise
1497040,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,Total,Company (incl. Building Society),Enterprise
131880,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,0-49,Sole Proprietor,Enterprise
123195,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,50-99,Sole Proprietor,Enterprise
126940,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,100-249,Sole Proprietor,Enterprise
41345,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,250-499,Sole Proprietor,Enterprise
14860,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,500-999,Sole Proprietor,Enterprise
5390,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,1000-4999,Sole Proprietor,Enterprise
240,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,5000+,Sole Proprietor,Enterprise
443850,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,Total,Sole Proprietor,Enterprise
47110,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,0-49,Partnership,Enterprise
40175,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,50-99,Partnership,Enterprise
70850,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,100-249,Partnership,Enterprise
38390,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,250-499,Partnership,Enterprise
21585,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,500-999,Partnership,Enterprise
14605,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,1000-4999,Partnership,Enterprise
1065,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,5000+,Partnership,Enterprise
233780,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,Total,Partnership,Enterprise
30,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,0-49,Public Corporation/Nationalised Body,Enterprise
10,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,50-99,Public Corporation/Nationalised Body,Enterprise
15,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,100-249,Public Corporation/Nationalised Body,Enterprise
10,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,250-499,Public Corporation/Nationalised Body,Enterprise
15,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,500-999,Public Corporation/Nationalised Body,Enterprise
40,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,1000-4999,Public Corporation/Nationalised Body,Enterprise
170,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,5000+,Public Corporation/Nationalised Body,Enterprise
290,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,Total,Public Corporation/Nationalised Body,Enterprise
245,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,0-49,Central Government,Enterprise
105,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,50-99,Central Government,Enterprise
165,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,100-249,Central Government,Enterprise
150,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,250-499,Central Government,Enterprise
230,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,500-999,Central Government,Enterprise
1360,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,1000-4999,Central Government,Enterprise
1325,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,5000+,Central Government,Enterprise
3580,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,Total,Central Government,Enterprise
3605,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,0-49,Local Authority,Enterprise
985,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,50-99,Local Authority,Enterprise
565,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,100-249,Local Authority,Enterprise
250,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,250-499,Local Authority,Enterprise
230,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,500-999,Local Authority,Enterprise
815,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,1000-4999,Local Authority,Enterprise
550,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,5000+,Local Authority,Enterprise
7000,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,Total,Local Authority,Enterprise
20870,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,0-49,Non-profit Body or Mutual Association,Enterprise
11315,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,50-99,Non-profit Body or Mutual Association,Enterprise
19760,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,100-249,Non-profit Body or Mutual Association,Enterprise
11790,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,250-499,Non-profit Body or Mutual Association,Enterprise
6610,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,500-999,Non-profit Body or Mutual Association,Enterprise
5895,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,1000-4999,Non-profit Body or Mutual Association,Enterprise
1865,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,5000+,Non-profit Body or Mutual Association,Enterprise
78105,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,Total,Non-profit Body or Mutual Association,Enterprise
415500,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,0-49,Total,Enterprise
536295,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,50-99,Total,Enterprise
668395,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,100-249,Total,Enterprise
268930,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,250-499,Total,Enterprise
165010,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,500-999,Total,Enterprise
158910,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,1000-4999,Total,Enterprise
50605,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,5000+,Total,Enterprise
2263645,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,Total,Total,Total,Enterprise
*********,1152,,,,,,,,,,,,,
